question_id,clean_text,keywords_found,keyword_categories
3877171,E Ninye Julias Bagambe Kantse Ebikyori Biliyonibiheka Kwonkabyoonibitukurapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapapap,[],[]
3877180,What is Spacing Ye'mitumba Neha?,[],[]
3877182,S.K.U.K.U.A.W.A.A.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.A.S.S.A.S.A.S.A.S.A.S.A.S.A.S.S.A.S.S.A.S.S.A.S.S.A.S.S.A.S.S.S.A.S.S.A.S.S.S.S.S.S.A.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.S.,[],[]
3877199,How much do you want to buy? how much do you want to buy? how much do you want to buy? how much do you want to buy? how much do you want to buy? how much do you want to buy? how much do you want to buy? how much do you want to buy? how much do you want to buy? how much do you want to buy? how much do you want to buy? how much do you want to buy? how much do you want to buy? how much do you want to buy? how much do you want to buy?,[],[]
3877237,Do I want to know what's going on and what's going on?,[],[]
3877289,s Does the Nikona cow have its own problems when it swallows up and dies?,['cow'],['livestock']
3877290,What kind of insect repellent can I use for my grandmother?,[],[]
3877290,What kind of insect repellent can I use for my grandmother?,[],[]
3877292,"Q Tomorrow for my cow every morning, where is the problem?",['cow'],['livestock']
3877317,"E, Nyine Ebicoori Bikwingana Kiro 10, Nisagwa Kabaranga Bwizi Kamwenge District is located in the district.",[],[]
3877339,What is the season and place to plant rice?,['plant'],['actions']
3877428,And there was one who walked or picked up a little bit of ebingo and did it.,[],[]
3877480,My question is what kind of tomatoes are grown this season here in bomet county.,[],[]
3877484,Q. Where is the sweet melon naeza lipata market?,['sweet'],['crops']
3877500,Naba Nimbuza Akatare Kemondi Zenbisi and you see none?,[],[]
3877540,"S, how do you do that, how do you do that?",[],[]
3877553,"E,ahabwakyi,sheijoni,zahati,zitaceera,nkezakaare, is the name of the game.",[],[]
3877568,Agriculture is being ravaged by pests.,[],[]
3877603,How many shillings are there? by Byamugisha David Kuruga Ibanda 0782272419 0704361419,[],[]
3877650,E.nyowe.nipiga.ebihimba.kokanibigira.orukoko.nikozesakyi is the name of the game.,[],[]
3877699,Wefarm E Ninye is a breeding ground for chickens and ducks.,['chickens'],['livestock']
3877716,Do you want to know if I'm going to hell or hell?,[],[]
3877725,"I'm GODFREY and Ibanda.I'm asking if the type of CABAGGE movie that ends up in the middle of the second season is going to work, it's going to work, it's going to work, it's going to work, it's going to work, and it's going to work.",[],[]
3877777,Do you have a relationship with sexual orientation or gender identity?,[],[]
3877794,Do you have any doubts as to the cause of the death of the deceased?,[],[]
3877814,I was very impressed with Ambrose's reputation in Bukanga.,[],[]
3877815,"It's not like I don't want to be in a relationship with you, it's like I don't want to be in a relationship with you, it's like I don't want to be in a relationship with you, it's like I don't want to be in a relationship with you, it's like I don't want to be in a relationship with you, it's like I don't want to be in a relationship with you, it's like I don't want to be in a relationship with you, it's like I don't want to be in a relationship with you, it's like I don't want to be in a relationship with you, it's like I don't want to be in a relationship with you.",[],[]
3877841,"When I called Methodius, I asked him why he asked me to tell him what book he had written.",[],[]
3877853,What can my money be if I have red fever or illness?,[],[]
3877860,Q. Who needs a visa to attend school?,[],[]
3877862,A lot of people want to work hard.,[],[]
3877893,E.nibihigamu.namazima is the name given to the,[],[]
3877970,"E Nimibaziki amazina , which is used in medicine and is also used as an intermediary between smoking and smoking.",[],[]
3877985,It's time to build a new life for Nikita.,[],[]
3877995,E You know how I ask my goats to shake their ears and ears.,[],[]
3878034,Can you survive the sunflower with friends or friends at work?,['sunflower'],['crops']
3878034,Can you survive the sunflower with friends or friends at work?,['sunflower'],['crops']
3878059,He asked me how I felt.,[],[]
3878075,"My chicken has fleas on your body, how can you do it to save my chicken?",['chicken'],['livestock']
3878083,I'm a beekeeper and a farmer.,[],[]
3878102,He is also a member of MBUZA ARUTOKI.,[],[]
3878119,He asked Ebihimba.,[],[]
3878169,E Helplessness Is Lost E Emicence E Bikoko Then Scare the Worker by Giving Me the News Hannington Bakashaba 63 Rubins.,[],[]
3878215,E orutookye rwangye ekikoko kiremeiremu is the name of the game.,[],[]
3878234,How do you buy your money or start buying it?,[],[]
3878258,Who knows beet roots? let's show you how to plant pliz.,['plant'],['actions']
3878280,Do you want me to treat your children like a wolf?,[],[]
3878289,He asks me what time it is.,[],[]
3878324,"E nimbuza,ahabwenkyi,a cow you are sick,a corpse?",['cow'],['livestock']
3878343,I'm able to build a house with my own handwriting.,[],[]
3878347,In the beginning I Isaac asked for advice until the farmer came back from the floodwaters and the muddy muddy clouds in the sky.,[],[]
3878352,E. Nyine 'enshaho 4 ze'bihimba vyashoti Mundondere agatare in the lower body of the munonga.jerald kuruga kyiruhura TE 0789219027.,[],[]
3878358,The world around us is full of young girls.,[],[]
3878364,Who's the chicken and who's the chicken?,['chicken'],['livestock']
3878364,Who's the chicken and who's the chicken?,['chicken'],['livestock']
3878370,"I asked when to plant an onion, what should I do to get that part of the plant?",['plant'],['actions']
3878370,"I asked when to plant an onion, what should I do to get that part of the plant?",['plant'],['actions']
3878390,What do I need to know and what do I need to know and what do I need to know?,[],[]
3878393,How can the Bible and the Bible affect your life? - How can it affect your life? - How can it affect your life? - How can it affect your life?,[],[]
3878399,Q. What kind of Jinzi is your Panda Nipya Gras?,[],[]
3878429,"In the meantime, they're eating two kilograms a day and trying to make ends meet.",[],[]
3878439,"Where the vinegar comes and grows corn and cinnamon, what medicines can be used?",['corn'],['crops']
3878455,"I am the father of Isaac , a goat farmer who is in the process of testing a goat .",['goat'],['livestock']
3878461,"You can say that this is a joke, but it's not a joke.",[],[]
3878465,Q 'minji' is,[],[]
3878487,I'm asking for a goat for one krd and a penny more.,['goat'],['livestock']
3878487,I'm asking for a goat for one krd and a penny more.,['goat'],['livestock']
3878493,Will I be able to help you and your family when I send them a cup of coffee?,[],[]
3878524,"S Can you find out where?Kuku,wa Grade?",[],[]
3878561,"I asked, ""How many months have I been with Kate?""",[],[]
3878571,Q What medication should I use for the branches of malenge and white fluid?,[],[]
3878623,This is a question I ask myself and everyone I've ever heard of.,[],[]
3878705,"Q Dawa sb 100, how old are the chickens?",['chickens'],['livestock']
3878708,Suzan has asked Agnes waba.noyeda is going to win the title of who is going to be re-elected with Garukamu and E17 at the beginning of the message.,[],[]
3878731,I'm a five-year-old girl and a seven-year-old girl.Where are you now?,[],[]
3878749,And I'm going to tell you how much I'm going to be able to help you.,[],[]
3878752,"E NINYE YONASANI KURUGA KAMBUZA NIMBUZA IN MY FRUTTER NIKYIRETWAKI NASIGARA and T,Y from KITAGWENDA.",[],[]
3878753,Emitumbaiyage is living with EYOMA.,[],[]
3878754,Q. The seeds of Sukuma Wiki are long-term and those whose iron suckers are not planted in our country when we buy its seeds.,[],[]
3878757,"NIMPIGA,YANYA,KONKA,NIZIKOKOTA,AMOYA,NKOREKYI, or what is it?",[],[]
3878774,Or you ask me if I'm going to be able to do it because I'm a big fan.,[],[]
3878786,Ninyenda Kuhinga Water Mellon Conka Nizera Omumugongo Hatariyo Omushenyi Mungarukem Eki is located at the foot of Mt.,['water'],['inputs']
3878790,E..MUHOGO.NEKOKOTA.AMABABI.KANDYI.AZAMU.OBUKO.BWA.WAHITI.OMUBAZI.NKOZESE.GWAHI.Where is the name of the company?,[],[]
3878836,Q. Why are my oranges in the mirror? Why are my oranges in the mirror? Why am I not ready? What medication should I take?,[],[]
3878837,Q Please give me some time before I touch you.,[],[]
3878873,What is the best remedy to prevent corn from becoming infected with pests?,['corn'],['crops']
3878878,Is sukuma going to win this season?,[],[]
3878881,"Susan asks "" Is there a better place to live ? """,[],[]
3878886,"It's a rocket-propelled grenade like a missile,",[],[]
3878894,Because it's so nice to have no short rain.,['rain'],['weather']
3878895,I want to know how to grow fruit.,['grow'],['actions']
3878911,It is a remedy for nigani bees.,[],[]
3878916,And the people of Ojurikwomani Rumbosita.,[],[]
3878937,"What is the genetic disorder of the genus genanasus, and what is the cause of this disorder?",[],[]
3878946,"In the past, we were wrong.",[],[]
3878955,And I ask the owner of the pampu zamizi that you will give me a sword when there are four and then there is the number of yesim.,[],[]
3878955,And I ask the owner of the pampu zamizi that you will give me a sword when there are four and then there is the number of yesim.,[],[]
3878958,He asks the question of the nature of life.,[],[]
3878958,He asks the question of the nature of life.,[],[]
3878971,"Now I'm a two-piece musician who plays guitar, bass, and keyboards.",[],[]
3878971,"Now I'm a two-piece musician who plays guitar, bass, and keyboards.",[],[]
3878979,"E omwan,rubosita,niguragaza,otujuma,namapapa,nkakorakyi are also included.",[],[]
3878986,Q Chicken Wakinyeji Utega Eggz Gapi?,['chicken'],['livestock']
3878989,s.nilipanda maindi and imefamily and wadudu.,[],[]
3878992,What do you think of my two-month-old and six-month-old?,[],[]
3879011,"He is also well versed in the story of Hamwaani and Nanyonga, who visited Haiti.",[],[]
3879034,"Yes, a person can't carry another weapon if they don't have to carry a weapon.",[],[]
3879048,"There is no such thing as a free lunch, but there is a reason why I'm here.",[],[]
3879049,This is patrick nirwezoki orukubasa omwani.,[],[]
3879065,How many mixing hearts do you have?,[],[]
3879074,"S, Is it for the mother of corn and what kind of water fertilizer is used for the production of good crops?Phillip from Malindi","['corn', 'water', 'fertilizer']","['crops', 'inputs', 'inputs']"
3879074,"S, Is it for the mother of corn and what kind of water fertilizer is used for the production of good crops?Phillip from Malindi","['corn', 'water', 'fertilizer']","['crops', 'inputs', 'inputs']"
3879080,Q sunflower gunia huzwa aje?,['sunflower'],['crops']
3879144,"I asked, ""What do I want to feed the chicken with?","['chicken', 'feed']","['livestock', 'inputs']"
3879144,"I asked, ""What do I want to feed the chicken with?","['chicken', 'feed']","['livestock', 'inputs']"
3879173,MELONY HITHAJI ANAULIZA KADJA ANAULIZA MELONY HITHAJI MELONY ANAULIZA MELONY ANAULIZA MELONY ANAULIZA MELONY ANAULIZA MELONY ANAULIZA MELONY ANAULIZA MELONY ANAULIZA MELONY ANAULIZA MELONY ANAULIZA MELONY ANAULIZA MELONY ANAULIZA MELONY ANAULIZA MELONY ANAULIZA MELONY ANAULIZA MELONY ANAULIZA MELONY is a little too late to know what to know.,[],[]
3879191,The price of a kienyeji chicken can be as high as Gagi per kg.,['chicken'],['livestock']
3879191,The price of a kienyeji chicken can be as high as Gagi per kg.,['chicken'],['livestock']
3879197,Q. How do I get to know each other better?,[],[]
3879225,What's better than a danish bag and how to climb it?,[],[]
3879227,"S Skayls' medication for the dangers of marijuana or coffee, how does it stop scals?",[],[]
3879227,"S Skayls' medication for the dangers of marijuana or coffee, how does it stop scals?",[],[]
3879227,"S Skayls' medication for the dangers of marijuana or coffee, how does it stop scals?",[],[]
3879242,"I'm the owner of a three-hour vacation, and I'm playing three videos a month, but the more I want the guitar, the more I don't have to break it down, what do you mean?",[],[]
3879244,"It's the only one I've ever read, and I don't know anything about Allan.",[],[]
3879287,And then there's the fact that it's going to be a big hit.,[],[]
3879305,What kind of medicine is there to lighten your shirt?,[],[]
3879313,"EBIKYORI KONKA, the daughter of the father of Yabakari, was born shortly thereafter.",[],[]
3879328,I want the number of nancy mm and m toka vihiga county.,[],[]
3879328,I want the number of nancy mm and m toka vihiga county.,[],[]
3879403,E Nikiretwaki Entaama Yahunika Ebinyatsi Omwitaama and Eguma Nerya Kwonka Neyekuuma Bitu and Eguma One Ebinyatsi Omwitaama are the two most important things in life.,[],[]
3879403,E Nikiretwaki Entaama Yahunika Ebinyatsi Omwitaama and Eguma Nerya Kwonka Neyekuuma Bitu and Eguma One Ebinyatsi Omwitaama are the two most important things in life.,[],[]
3879420,No one has ever walked across the country.,[],[]
3879433,Help me to shed light on the turn of the century.,[],[]
3879437,What is the meaning of life and what is the meaning of life? WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE,[],[]
